DEM,NDVI,slope,erosion_label
189,0.0987670719623565,33.0,1
328,0.2342922687530517,139.0,1
574,0.2743154764175415,246.0,1
545,0.1097033396363258,29.0,0
5,0.2452817857265472,540.0,1
163,0.3384776711463928,158.0,0
286,0.2796310186386108,123.0,1
95,0.1919173449277877,191.0,1
210,0.1987816542387008,115.0,1
137,0.2696370780467987,73.0,1
105,0.1689334213733673,32.0,1
96,-0.1063393875956535,9.0,0
23,0.2212781608104705,73.0,1
142,0.3216535449028015,119.0,0
184,0.3393274545669555,42.0,0
125,0.2789922058582306,59.0,1
754,0.2302686721086502,629.0,1
245,0.1853410899639129,509.0,1
48,0.287402480840683,197.0,1
208,0.2182806432247162,160.0,1
4,0.4295491576194763,204.0,0
247,0.1444978564977646,243.0,1
283,0.3593042194843292,36.0,0
174,0.2474841624498367,109.0,1
323,0.1884992122650146,149.0,1
476,0.2257250994443893,153.0,1
921,0.1607422232627868,445.0,1
456,0.162808209657669,465.0,1
520,0.170672595500946,64.0,1
58,0.3312801122665405,462.0,0
197,0.0950380712747573,139.0,1
58,0.2825473546981811,139.0,1
412,0.3618522584438324,354.0,0
176,0.4787682890892029,236.0,0
130,0.2390700429677963,46.0,1
223,0.2205203622579574,93.0,1
279,0.1840755492448806,56.0,1
217,0.2507170438766479,62.0,1
174,0.3056065738201141,43.0,0
5,0.4001131057739258,169.0,0
2738,0.4337491393089294,2733.0,0
318,0.2884543836116791,2420.0,1
4,0.1928935348987579,314.0,1
138,0.2282780706882476,134.0,1
241,0.2626920044422149,103.0,1
180,0.1118228659033775,61.0,1
638,0.3914536535739898,458.0,0
656,0.2074976563453674,18.0,0
241,0.2800460159778595,415.0,1
542,0.1776679158210754,301.0,1
232,0.2747136950492859,310.0,1
46,0.2895712554454803,186.0,1
102,0.0637126341462135,56.0,1
580,0.2072454243898391,478.0,1
74,0.2576045393943786,506.0,1
412,0.5321786403656006,338.0,0
628,0.2992944717407226,216.0,1
922,0.274366557598114,294.0,1
83,0.2544193565845489,839.0,1
478,0.1460167467594146,395.0,1
366,0.3673261702060699,112.0,0
467,0.1684549301862716,101.0,1
460,0.2274914532899856,7.0,0
184,0.2588787078857422,276.0,1
364,0.2418229579925537,180.0,1
521,0.2918010056018829,157.0,1
358,0.2765600979328155,163.0,1
256,0.2139364331960678,102.0,1
13,0.18329718708992,243.0,1
98,0.2990800142288208,85.0,1
637,0.2240308970212936,539.0,1
164,0.2113457024097442,473.0,1
302,0.2726892530918121,138.0,1
158,0.2042450904846191,144.0,1
946,0.4695296585559845,788.0,0
737,0.2044660449028015,209.0,1
294,0.2472725659608841,443.0,1
543,0.3268842399120331,249.0,0
264,0.274611085653305,279.0,1
156,0.3228470385074615,108.0,0
823,0.4854467809200287,667.0,0
41,0.3606783747673034,782.0,0
553,0.2289151847362518,512.0,1
146,0.2237914204597473,407.0,1
435,0.1827607303857803,289.0,1
304,0.2103974372148513,131.0,1
754,0.2505046725273132,450.0,1
502,0.2521162033081054,252.0,1
800,0.5610083937644958,298.0,0
105,0.2059781551361084,695.0,1
697,0.412312239408493,592.0,0
451,0.269784539937973,246.0,1
125,0.2884692251682281,326.0,1
220,0.1577135622501373,95.0,1
84,0.2946745455265045,136.0,1
3,0.2521384954452514,81.0,1
249,0.1873402148485183,246.0,1
47,0.2969379425048828,202.0,1
142,0.0729132741689682,95.0,1
301,0.4139041304588318,159.0,0
718,0.3727818131446838,417.0,0
226,0.1729896068572998,492.0,1
67,0.2969334423542022,159.0,1
83,0.3390668034553528,16.0,0
368,0.240994319319725,285.0,1
476,0.3250226080417633,108.0,0
466,0.1644400507211685,10.0,0
35,0.3381404280662536,431.0,0
315,0.1905914694070816,280.0,1
14,0.2740092277526855,301.0,1
97,0.2965925931930542,83.0,1
208,0.2725217342376709,111.0,1
181,0.2285757511854171,27.0,0
155,0.2946601808071136,26.0,0
286,0.2190047204494476,131.0,1
825,0.4183994233608246,539.0,0
244,0.3164278268814087,581.0,0
412,0.3179691731929779,168.0,0
139,0.2628178298473358,273.0,1
102,0.2904140055179596,37.0,1
169,0.2235151380300521,67.0,1
19,0.3202746510505676,150.0,0
1123,0.3004465103149414,1104.0,0
425,0.2366826832294464,698.0,1
225,0.1903867572546005,200.0,1
619,0.2431160062551498,394.0,1
243,0.1919258832931518,376.0,1
310,0.2465929538011551,67.0,1
1102,0.3764275014400482,792.0,0
85,0.4286507070064544,1017.0,0
215,0.2214561849832534,130.0,1
1596,0.2765489518642425,1381.0,1
261,0.3238780498504638,1335.0,0
429,0.2453202009201049,168.0,1
273,0.2121212184429168,156.0,1
282,0.4786295592784881,9.0,0
98,0.3127758204936981,184.0,0
557,0.2173266410827636,459.0,1
211,0.077125683426857,346.0,1
87,0.2795555591583252,124.0,1
151,0.28159961104393,64.0,1
500,0.3976820111274719,349.0,0
10,0.4282799065113067,490.0,0
442,0.2843039035797119,432.0,1
204,0.0913651958107948,238.0,1
89,0.2420393824577331,115.0,1
513,0.1742818802595138,424.0,1
186,0.3647953569889068,327.0,0
234,0.1241698563098907,48.0,1
134,0.1199581250548362,100.0,1
64,0.1864195019006729,70.0,1
5,0.0346393287181854,59.0,1
275,0.417011946439743,270.0,0
238,0.2837485074996948,37.0,1
284,0.3078242838382721,46.0,0
26,0.2366525083780288,258.0,1
348,0.3784124255180359,322.0,0
249,0.3150425851345062,99.0,0
690,0.1970880627632141,441.0,1
323,0.1976573914289474,367.0,1
361,0.2061988562345504,38.0,1
116,0.2489554286003112,245.0,1
270,0.2704248428344726,154.0,1
864,0.4878997504711151,594.0,0
103,0.1667976826429367,761.0,1
41,0.4171548187732696,62.0,0
316,0.1377735733985901,275.0,1
5,0.0932805761694908,311.0,1
150,0.0986368656158447,145.0,1
158,0.2471935600042343,8.0,0
263,0.2192029058933258,105.0,1
150,0.2522651255130768,113.0,1
681,0.2838973999023437,531.0,1
166,0.2529914677143097,515.0,1
293,0.3841768503189087,127.0,0
511,0.2006005942821502,218.0,1
637,0.2375755161046981,126.0,1
354,0.316612035036087,283.0,0
60,0.2272034883499145,294.0,1
471,0.3340461850166321,411.0,0
576,0.2729301452636719,105.0,1
172,0.2831499576568603,404.0,1
721,0.1346003711223602,549.0,1
699,0.1601885557174682,22.0,0
53,0.4421487748622894,646.0,0
117,0.1384926736354828,64.0,1
175,0.2414649277925491,58.0,1
4943,-0.0481074973940849,4768.0,1
232,0.2023402452468872,4711.0,1
134,0.2732582688331604,98.0,1
210,0.2251928895711898,76.0,1
58,0.2804584503173828,152.0,1
512,0.2121252715587616,454.0,1
416,0.2803980112075805,96.0,1
504,0.2516785264015198,88.0,1
182,0.0832251757383346,322.0,1
225,0.1309735178947448,43.0,1
580,0.265852689743042,355.0,1
568,0.2453017830848693,12.0,0
508,0.2442695647478103,60.0,1
499,0.1391548961400985,9.0,0
248,0.208614706993103,251.0,1
4458,-0.0284697506576776,4210.0,1
180,0.3040971755981445,4278.0,0
222,0.2288598716259002,42.0,1
46,0.3143468499183655,176.0,0
156,0.2659733891487121,110.0,1
381,0.4339029788970947,225.0,0
63,0.3765065670013428,318.0,0
480,0.2938918769359588,417.0,1
288,0.350149393081665,192.0,0
188,0.5648669600486755,100.0,0
200,0.1680597960948944,12.0,0
1613,0.395305871963501,1413.0,0
305,0.2017495781183242,1308.0,1
657,0.1396678537130355,352.0,1
105,0.3800102472305298,552.0,0
561,0.1382782012224197,456.0,1
285,0.186390683054924,276.0,1
333,0.2015570104122162,48.0,1
270,0.1972147077322006,63.0,1
1156,0.3646503686904907,886.0,0
270,0.2788308262825012,886.0,1
318,0.1433799117803573,48.0,1
84,0.2470446825027465,234.0,1
265,0.4597026705741882,181.0,0
303,0.2073428928852081,38.0,1
324,0.2861562371253967,21.0,0
153,0.3160741925239563,171.0,0
227,0.1106819212436676,74.0,1
222,0.1428808271884918,5.0,0
632,0.2058362066745758,410.0,1
468,0.3085703551769256,164.0,0
219,0.4175279140472412,249.0,0
633,0.2462983876466751,414.0,1
265,0.2337988018989563,368.0,1
161,0.250695526599884,104.0,1
710,0.3153678178787231,549.0,0
522,0.2531266510486603,188.0,1
157,0.2949253916740417,365.0,1
461,0.3502922058105469,304.0,0
130,0.1371440142393112,331.0,1
284,0.1708033084869384,154.0,1
223,0.2098695933818817,61.0,1
183,0.3421896398067474,40.0,0
311,0.4611361622810364,128.0,0
51,0.3315659165382385,260.0,0
319,0.2741448879241943,268.0,1
593,0.180812805891037,274.0,1
84,0.2485101372003555,509.0,1
663,0.3318223059177398,579.0,0
35,0.3997069001197815,628.0,0
457,0.3250579237937927,422.0,0
11,0.2242827713489532,446.0,1
275,0.1479690670967102,264.0,1
293,0.1816906481981277,18.0,0
651,0.1238906010985374,358.0,1
455,0.1575846821069717,196.0,1
236,0.3163307607173919,219.0,0
444,0.2596906423568725,208.0,1
611,0.3604148626327514,167.0,0
139,0.0699642673134803,472.0,1
169,0.2795882523059845,30.0,0
594,0.2427597939968109,425.0,1
898,0.4365088045597076,304.0,0
10,0.3281919360160827,888.0,0
869,0.3622566759586334,859.0,0
105,0.1115133389830589,764.0,1
364,0.2563045918941498,259.0,1
1026,0.5157346129417419,662.0,0
602,0.3734495341777801,424.0,0
318,0.1957928389310836,284.0,1
273,0.1511864364147186,45.0,1
629,0.194355621933937,356.0,1
214,0.0868312269449234,415.0,1
307,0.3891747295856476,93.0,0
546,0.2256241142749786,239.0,1
19,0.354299783706665,527.0,0
541,0.3024254143238067,522.0,0
45,0.2352490425109863,496.0,1
539,0.1710152924060821,494.0,1
888,0.3294223845005035,349.0,0
105,0.3514141738414764,783.0,0
642,0.1633915603160858,537.0,1
128,0.0746916607022285,514.0,1
365,0.4114220142364502,237.0,0
149,0.2102671265602111,216.0,1
76,-0.0259161777794361,73.0,1
15,0.365015834569931,61.0,0
254,0.263701468706131,239.0,1
594,0.2188823372125625,340.0,1
4371,-0.0223595704883337,3777.0,1
542,0.2612688243389129,3829.0,1
522,0.3166187405586242,20.0,0
138,0.2148202061653137,384.0,1
331,0.1826099902391433,193.0,1
34,0.438411682844162,297.0,0
106,0.4669368863105774,72.0,0
1690,0.4523749351501465,1584.0,0
567,0.293156087398529,1123.0,1
4,-0.0897012427449226,563.0,1
338,0.2946131229400635,334.0,1
298,0.28097003698349,40.0,1
123,0.2467410564422607,175.0,1
10,0.3314838409423828,113.0,0
314,0.3590988516807556,304.0,0
277,0.2574056386947632,37.0,1
62,0.3253571391105652,215.0,0
14,0.1854613125324249,48.0,1
519,0.2482517510652542,505.0,1
58,0.252832293510437,461.0,1
205,0.241996943950653,147.0,1
61,0.2577280402183532,144.0,1
886,0.2603786587715149,825.0,1
413,0.1849118173122406,473.0,1
3231,0.293492704629898,2818.0,1
231,0.3339867293834686,3000.0,0
19,0.3165924847126007,212.0,0
264,0.2890422642230987,245.0,1
564,0.222365453839302,300.0,1
610,0.4019090533256531,46.0,0
843,0.25360107421875,233.0,1
478,0.2505888640880584,365.0,1
414,0.1963676661252975,64.0,1
218,0.3031316697597503,196.0,0
246,0.1991842240095138,28.0,0
81,0.3138630390167236,165.0,0
180,0.0889687910676002,99.0,1
1296,0.3550015389919281,1116.0,0
276,0.2623141407966614,1020.0,1
522,0.175734594464302,246.0,1
982,0.2111076116561889,460.0,1
94,0.2093432545661926,888.0,1
179,0.0517102032899856,85.0,1
285,0.1357823014259338,106.0,1
223,0.3290271461009979,62.0,0
216,0.2687289416790008,7.0,0
52,0.2915061414241791,164.0,1
275,0.2356374561786651,223.0,1
463,0.2932148575782776,188.0,1
171,0.2230579555034637,292.0,1
85,0.2307451963424682,86.0,1
34,0.2719909250736236,51.0,1
492,0.1690937727689743,458.0,1
291,0.1019488275051117,201.0,1
615,0.2426922619342804,324.0,1
561,0.3370927274227142,54.0,0
242,0.3953388035297394,319.0,0
156,0.2570966780185699,86.0,1
643,0.2155958116054535,487.0,1
298,0.3718032836914062,345.0,0
231,0.3372116386890411,67.0,0
12,0.2218274623155594,219.0,1
770,0.2115784138441085,758.0,1
496,0.2015735656023025,274.0,1
122,0.1876926124095916,374.0,1
155,0.3922992348670959,33.0,0
447,0.2973749041557312,292.0,1
169,0.2589128613471985,278.0,1
300,0.2731699347496032,131.0,1
96,0.3623920679092407,204.0,0
4507,0.1145178824663162,4411.0,1
168,0.0787149593234062,4339.0,1
302,0.1465936750173568,134.0,1
321,0.1388221979141235,19.0,0
31,0.1297863721847534,290.0,1
178,0.2042436897754669,147.0,1
350,0.1850137561559677,172.0,1
307,0.2412757128477096,43.0,1
85,0.2099741548299789,222.0,1
251,0.2319126576185226,166.0,1
536,0.2539435625076294,285.0,1
569,0.3926160335540771,33.0,0
491,0.1707807630300521,78.0,1
210,0.1980381160974502,281.0,1
384,0.1923986822366714,174.0,1
569,0.3018152713775635,185.0,0
41,0.1468309909105301,528.0,1
522,0.2194687724113464,481.0,1
127,0.2592722773551941,395.0,1
176,0.2693469822406769,49.0,1
7,0.2791897654533386,169.0,1
846,0.5023094415664673,839.0,0
50,0.1747832745313644,796.0,1
1000,0.4430412352085113,950.0,0
637,0.236420601606369,363.0,1
575,0.2307764589786529,62.0,1
112,0.3060796558856964,463.0,0
143,0.2883645594120025,31.0,1
311,0.3140060305595398,168.0,0
398,0.3328386843204498,87.0,0
161,0.2530021667480469,237.0,1
21,0.3452454209327698,140.0,0
170,0.2889527976512909,149.0,1
198,0.2078277319669723,28.0,0
530,0.1800815612077713,332.0,1
474,0.2012079954147339,56.0,1
338,0.1664740294218063,136.0,1
507,0.3331569135189056,169.0,0
841,0.3982428908348083,334.0,0
168,0.2533106505870819,673.0,1
215,0.1871024370193481,47.0,1
560,0.3065237402915954,345.0,0
2004,0.3006569445133209,1444.0,0
150,0.2634627819061279,1854.0,1
329,0.258608877658844,179.0,1
444,0.2883849143981933,115.0,1
50,0.2830482125282287,394.0,1
680,0.3203613758087158,630.0,0
193,0.3360866904258728,487.0,0
440,0.2239886224269867,247.0,1
179,0.2623403668403625,261.0,1
81,0.2852160036563873,98.0,1
85,0.3113593161106109,4.0,0
442,0.3696842789649963,357.0,0
322,0.2410103231668472,120.0,1
542,0.1743282228708267,220.0,1
157,0.2443741410970688,385.0,1
296,0.2270338833332061,139.0,1
59,0.2661793231964111,237.0,1
100,0.2706155776977539,41.0,1
3991,0.0173136759549379,3891.0,1
209,0.1485520005226135,3782.0,1
408,0.2122195363044738,199.0,1
314,0.2581959366798401,94.0,1
469,0.2256923913955688,155.0,1
224,0.2832305133342743,245.0,1
636,0.2665928900241852,412.0,1
413,0.3484501838684082,223.0,0
171,0.4959254860877991,242.0,0
9,0.408033162355423,162.0,0
92,0.363257348537445,83.0,0
296,0.1788919866085052,204.0,1
624,0.1892228573560714,328.0,1
1058,0.4988496005535126,434.0,0
144,0.2785212993621826,914.0,1
1508,0.4152219891548157,1364.0,0
273,0.2466766834259033,1235.0,1
377,0.5377478003501892,104.0,0
461,0.2990859150886535,84.0,1
108,0.2325812876224517,353.0,1
182,0.0713215991854667,74.0,1
139,0.4708201587200165,43.0,0
382,0.4218256771564483,243.0,0
320,0.0936209857463836,62.0,1
437,0.1120933443307876,117.0,1
674,0.2725035548210144,237.0,1
378,0.2685869932174682,296.0,1
189,0.2780726552009582,189.0,1
202,0.266306459903717,13.0,0
125,0.1103526726365089,77.0,1
91,0.1560569703578949,34.0,1
379,0.2834736704826355,288.0,1
44,0.4345311820507049,335.0,0
44,0.3975107073783874,0.0,0
413,0.5614739656448364,369.0,0
252,0.1593926399946212,161.0,1
262,0.1575702726840973,10.0,0
34,0.4600494801998138,228.0,0
307,0.1611658334732055,273.0,1
106,0.0634315684437751,201.0,1
880,0.2883246839046478,774.0,1
530,0.1882847845554351,350.0,1
399,0.2094359546899795,131.0,1
8,0.109246052801609,391.0,1
680,0.4738081097602844,672.0,0
528,0.2624080777168274,152.0,1
706,0.2935839295387268,178.0,1
61,0.3409232795238495,645.0,0
362,0.1777586340904235,301.0,1
656,0.3816779255867004,294.0,0
1067,0.4528121054172516,411.0,0
79,0.1829545497894287,988.0,1
504,0.1707004606723785,425.0,1
294,0.5278396606445312,210.0,0
910,0.2805449068546295,616.0,1
92,0.4465743005275726,818.0,0
10,0.1800973266363144,82.0,1
476,0.1846068054437637,466.0,1
82,0.2939050495624542,394.0,1
283,0.295841634273529,201.0,1
638,0.2738234102725982,355.0,1
333,-0.0528241023421287,305.0,1
428,0.4833097457885742,95.0,0
713,0.1993509531021118,285.0,1
727,0.1524046063423156,14.0,0
124,0.2940308153629303,603.0,1
280,0.116277739405632,156.0,1
116,0.2617295384407043,164.0,1
165,0.1610985100269317,49.0,1
52,0.3067145645618438,113.0,0
558,0.1599600911140442,506.0,1
605,0.2452354282140731,47.0,1
209,0.1999154090881347,396.0,1
184,0.3762616813182831,25.0,0
44,0.2416545003652572,140.0,1
118,0.4088556468486786,74.0,0
547,0.3201638162136078,429.0,0
389,0.2124808579683303,158.0,1
422,0.2452156990766525,33.0,1
282,0.2802124917507171,140.0,1
92,0.2723021507263183,190.0,1
1219,0.4328698515892029,1127.0,0
486,0.3680456578731537,733.0,0
116,0.2699122130870819,370.0,1
81,0.2896281778812408,35.0,1
850,0.2385891824960708,769.0,1
440,0.1988840103149414,410.0,1
406,0.2316923141479492,34.0,1
793,0.1824160665273666,387.0,1
76,0.0589662715792655,717.0,1
5216,-0.0289224460721015,5140.0,1
80,0.2682006657123565,5136.0,1
402,0.1959163099527359,322.0,1
498,0.222525954246521,96.0,1
607,0.1646076738834381,109.0,1
123,0.3003265857696533,484.0,0
87,0.3467344343662262,36.0,0
927,0.420794278383255,840.0,0
337,0.157658502459526,590.0,1
1306,0.5338140726089478,969.0,0
1035,0.3016518354415893,271.0,0
398,0.2369425743818283,637.0,1
15,0.1392982453107834,383.0,1
92,0.2404382824897766,77.0,1
557,0.1982616484165191,465.0,1
102,0.2155037969350814,455.0,1
56,0.2379349023103714,46.0,1
604,0.2080503702163696,548.0,1
563,0.2567395269870758,41.0,1
475,0.1959279179573059,88.0,1
665,0.2520029544830322,190.0,1
488,0.2088691741228103,177.0,1
44,0.202861338853836,444.0,1
582,0.1304637044668197,538.0,1
343,0.107109360396862,239.0,1
419,0.2082544714212417,76.0,1
604,0.2620626389980316,185.0,1
388,0.2125389724969864,216.0,1
372,0.20621258020401,16.0,0
388,0.4357261955738067,16.0,0
607,0.1677757352590561,219.0,1
644,0.2136196047067642,37.0,1
378,0.1516440063714981,266.0,1
421,0.166593000292778,43.0,1
133,0.0971346721053123,288.0,1
787,0.1271138191223144,654.0,1
118,0.2335609048604965,669.0,1
194,0.3102554678916931,76.0,0
48,0.2733308672904968,146.0,1
488,0.1670135259628296,440.0,1
412,0.3145472407341003,76.0,0
397,0.1614710688591003,15.0,0
123,0.0734871327877044,274.0,1
272,0.0891663283109664,149.0,1
870,0.3984743952751159,598.0,0
1267,0.3622377514839172,397.0,0
710,0.2275080233812332,557.0,1
454,0.2353909611701965,256.0,1
207,0.1320811361074447,247.0,1
224,0.2537429630756378,17.0,0
66,0.2720105051994324,158.0,1
270,0.1895896643400192,204.0,1
522,0.2103822529315948,252.0,1
149,0.2682637870311737,373.0,1
115,0.2008659988641739,34.0,1
158,0.2867412269115448,43.0,1
225,0.3022328615188598,67.0,0
520,-0.0506386831402778,295.0,1
27,0.2632263600826263,493.0,1
522,0.1646996587514877,495.0,1
1652,0.4934523105621338,1130.0,0
109,0.2909441292285919,1543.0,1
1493,0.2832366526126861,1384.0,1
217,0.237962931394577,1276.0,1
2730,0.2684319913387298,2513.0,1
37,0.2857647538185119,2693.0,1
413,0.1754385977983474,376.0,1
168,0.2730728685855865,245.0,1
442,0.1549991816282272,274.0,1
66,0.2396481484174728,376.0,1
8,0.141148492693901,58.0,1
344,0.3136136829853058,336.0,0
635,0.2642961740493774,291.0,1
570,0.239336684346199,65.0,1
181,0.2399922460317611,389.0,1
588,0.2251529842615127,407.0,1
127,0.2859449684619903,461.0,1
950,0.2891089022159576,823.0,1
63,0.3115902841091156,887.0,0
340,0.2074469923973083,277.0,1
187,0.158738911151886,153.0,1
192,0.2850874066352844,5.0,0
75,0.2576590776443481,117.0,1
112,0.2595896422863006,37.0,1
148,0.2598363757133484,36.0,1
439,0.3253426849842071,291.0,0
665,0.1879753768444061,226.0,1
296,0.2547838389873504,369.0,1
455,0.1878068745136261,159.0,1
16,0.3271614611148834,439.0,0
1421,0.3418588042259216,1405.0,0
708,0.2562404572963714,713.0,1
252,0.2230856418609619,456.0,1
79,0.2881671488285064,173.0,1
227,0.209906667470932,148.0,1
154,0.2678630650043487,73.0,1
331,0.3761822879314422,177.0,0
638,0.1805584281682968,307.0,1
588,0.1664045304059982,50.0,1
482,0.1741881817579269,106.0,1
390,0.4249780476093292,92.0,0
66,0.3133721947669983,324.0,0
224,0.2291632145643234,158.0,1
1256,0.5235446095466614,1032.0,0
2986,0.3322325348854065,1730.0,0
217,0.1653319895267486,2769.0,1
222,0.150560051202774,5.0,0
109,0.0714268386363983,113.0,1
183,0.2217955738306045,74.0,1
405,0.1949284076690673,222.0,1
347,0.3031697869300842,58.0,0
572,0.3371583521366119,225.0,0
400,0.1693083345890045,172.0,1
391,0.2628624737262726,9.0,0
266,0.1547164618968963,125.0,1
281,0.3147863149642944,15.0,0
123,0.0830842778086662,158.0,1
1017,0.2862508893013,894.0,1
354,0.4357977509498596,663.0,0
248,0.1680450439453125,106.0,1
369,0.2428360879421234,121.0,1
592,0.3051350116729736,223.0,0
373,0.2465790361166,219.0,1
570,0.1751995682716369,197.0,1
452,0.1586959958076477,118.0,1
70,0.3026899695396423,382.0,0
211,0.2673559784889221,141.0,1
874,0.3268633484840393,663.0,0
763,0.1402983963489532,111.0,1
374,0.1928844451904297,389.0,1
303,0.3371503949165344,71.0,0
554,0.1917381137609481,251.0,1
468,0.1923536509275436,86.0,1
509,0.5763351917266846,41.0,0
113,0.2927702367305755,396.0,1
186,0.251835435628891,73.0,1
408,0.468434602022171,222.0,0
9,0.2291449755430221,399.0,1
583,0.3050881922245025,574.0,0
17,0.2820617854595184,566.0,1
3450,0.1113327145576477,3433.0,1
